record_id,event_type,timestamp_start,timestamp_end,collector_receive_time,ingest_source,schema_version,subscriber_id,account_number,customer_type,enterprise_tenant_id,pii_masked,aaa_session_id,aaa_start_time,aaa_end_time,access_type,bng_id,nas_ip,nas_port,vlan_id,pppoe_session_id,dhcp_lease_id,src_ip,src_port,src_ipv6,src_mac,device_os,device_type,user_agent,dst_ip,dst_port,dst_ipv6,domain,server_asn,server_country,server_city,nat_session_id,nat_public_ip,nat_public_port,nat_pool_id,cgnat_box_id,l3_proto,l4_proto,app_proto,tls_cipher,qos_class,policy_id,policy_action,bytes_up,bytes_down,pkts_up,pkts_down,duration_sec,tcp_syn,tcp_fin,tcp_rst,tcp_retrans,latency_ms,jitter_ms,loss_pct,dns_query,dns_response_ip,dns_rcode,imsi,imei,msisdn,apn,cell_id,pop_id,access_country,access_city,access_longitude,access_latitude,threat_indicator,threat_feed,threat_severity,threat_confidence,service_plan,quota_consumed_mb,billing_rated,warrant_case_id,access_purpose,confidence,deduped,checksum,processing_node,comm_chain
d8459954-2ca9-4c66-8a66-9f7ac9fa8b30,connection,2025-08-22T18:17:03,2025-08-22T19:17:03,2025-08-22T19:17:16,dpi-delhi-02,1.0,sub_f27881aa,ACCT-238994,Individual,ENT-GLOBEX,True,r-ee935d,2025-08-22T18:17:03,2025-08-22T19:17:03,3G,bng-blr-4,71.30.230.133,10338,,pppoe-7c296f,dhcp-d886b1,156.171.89.148,43841,,24:86:ad:cb:bb:c7,Android,Laptop,Mozilla/5.0 (Linux; Android 12),253.160.252.112,34803,,cdn.soylent.co,44842,IN,Mumbai,nat-d269fa,176.103.201.24,54070,pool-18,cgn-2,IPv6,UDP,HTTP2,TLS1.3-CHACHA20,EF,pol-107,allow,12519812,2069916,242794,463445,1248,35,32,1,6,67.68,12.73,2.56,,129.19.90.77,NXDOMAIN,,,,,,pop-MUM,IN,Delhi,82.72190123,21.02558874,phishing,,0,0.94,Enterprise-1G,197437,False,,gaming,0.74,False,7946085b8ab7415487f5fc9b5be91606,proc-mumbai-02,156.171.89.148 -> 247.25.54.53 -> 253.160.252.112
55b05e72-b847-4c6a-97e8-02dc4acef357,policy_match,2025-08-22T16:11:58,2025-08-22T17:02:58,2025-08-22T17:03:07,dpi-blr-03,1.0,sub_6f1795fc,ACCT-291319,Enterprise,ENT-GLOBEX,True,r-89d141,2025-08-22T16:11:58,2025-08-22T17:02:58,4G,bng-mum-3,48.184.143.248,38658,,pppoe-2a38e1,dhcp-ccda5d,77.164.175.103,14014,,18:62:fb:de:32:b0,Windows,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),106.229.246.67,52134,,cdn.stark.in,48271,UK,Mumbai,nat-ee9aa8,211.162.147.248,62743,pool-13,cgn-6,IPv6,UDP,KERBEROS,TLS1.3-AES256-GCM,EF,pol-473,block,12958217,38812548,117948,300703,3736,45,3,9,3,86.34,5.24,0.59,,199.165.203.132,SERVFAIL,,,,,,pop-BLR,IN,Delhi,78.88396563,24.83954595,botnet,,1,0.92,Retail-100M,166451,False,,gaming,0.9,False,702bdbd1259245dca4f441135c33c73b,proc-delhi-01,77.164.175.103 -> 81.92.253.131 -> 106.229.246.67
8ea4deaf-6fb7-4cef-b660-9a882c9abeb8,connection,2025-08-20T15:33:51,2025-08-20T15:51:51,2025-08-20T15:52:10,dpi-blr-03,1.0,sub_5111afaf,ACCT-586859,Individual,ENT-GLOBEX,True,r-3a539b,2025-08-20T15:33:51,2025-08-20T15:51:51,4G,bng-mum-2,152.108.234.5,55207,,pppoe-2c487e,dhcp-30bc44,82.89.124.201,51781,,4b:82:dd:7c:69:df,iOS,Mobile,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),126.128.26.221,30033,,cdn.soylent.co,40119,AU,London,nat-d89381,2.137.78.187,49080,pool-11,cgn-2,IPv6,TCP,HTTP2,TLS1.3-CHACHA20,BE,pol-854,block,6840739,13530995,55719,461459,2439,26,0,9,17,19.75,17.0,1.17,,70.233.105.243,NXDOMAIN,,,,,,pop-MUM,IN,Delhi,74.20992279,15.34890727,,,3,0.87,Retail-100M,146178,True,,gaming,0.84,False,d62cca6f88a348c7a06338bf9e328477,proc-blr-03,82.89.124.201 -> 230.254.198.211 -> 126.128.26.221
808caa92-e612-405b-ac02-fb5b9e010e91,flow_log,2025-08-21T12:33:54,2025-08-21T13:31:54,2025-08-21T13:32:21,dpi-blr-03,1.0,sub_89a0533a,ACCT-613508,Government,ENT-GLOBEX,True,r-85f801,2025-08-21T12:33:54,2025-08-21T13:31:54,4G,bng-mum-4,52.122.6.100,31809,,pppoe-a164bb,dhcp-26d33c,81.47.218.189,25142,,51:f8:64:78:00:cd,Windows,Laptop,curl/8.0.1,148.161.13.186,54209,,test.net,27065,US,Mumbai,nat-4c8893,111.78.254.103,64087,pool-20,cgn-6,IPv6,TCP,MQTT,TLS1.3-CHACHA20,EF,pol-133,block,27413351,18900301,13047,353632,1607,26,22,6,8,27.72,17.94,1.74,,114.127.185.127,SERVFAIL,,,,,,pop-BLR,IN,Delhi,79.15861583,16.58635361,phishing,,2,0.33,Enterprise-1G,73193,True,,gaming,0.87,True,0887f70d6a4d4830ac2d26ceadaec18f,proc-mumbai-02,81.47.218.189 -> 22.245.137.30 -> 148.161.13.186
e52eac86-2cba-453a-a3da-a33576188ed5,connection,2025-08-21T08:17:58,2025-08-21T08:43:58,2025-08-21T08:44:19,dpi-mumbai-01,1.0,sub_ba9ff18b,ACCT-526673,Government,ENT-GLOBEX,True,r-cd124c,2025-08-21T08:17:58,2025-08-21T08:43:58,4G,bng-del-5,93.191.36.45,14495,,pppoe-f71b98,dhcp-18440f,93.1.79.5,53681,,27:a6:84:1c:a3:f8,Windows,Router,Mozilla/5.0 (Linux; Android 12),228.67.242.221,2165,,cdn.stark.in,14363,AU,Mumbai,nat-4256a7,67.81.133.105,47541,pool-10,cgn-2,IPv4,QUIC,MQTT,TLS1.3-AES256-GCM,EF,pol-470,block,6720197,8052652,285414,261752,2914,5,36,7,10,64.24,5.18,2.51,,237.113.201.227,SERVFAIL,,,,,,pop-DEL,IN,Pune,71.69903631,15.22545812,,,0,0.86,Retail-100M,64538,True,,streaming,0.95,False,fa75b09497d24b8baece79f518bf45e7,proc-blr-03,93.1.79.5 -> 237.92.47.66 -> 228.67.242.221
aab5fdc5-516f-45d9-8f0f-2cf86fed5f66,connection,2025-08-22T01:19:48,2025-08-22T01:53:48,2025-08-22T01:54:08,dpi-delhi-02,1.0,sub_fc2c1831,ACCT-349465,Individual,ENT-GLOBEX,True,r-27e457,2025-08-22T01:19:48,2025-08-22T01:53:48,5G,bng-mum-2,12.145.102.158,59789,,pppoe-305f94,dhcp-daf574,12.121.234.104,47373,,c1:6d:35:e0:dc:d5,Linux,Router,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),133.242.74.87,42687,,cdn.soylent.co,50493,IN,Mumbai,nat-782fd7,58.48.253.62,29068,pool-14,cgn-2,IPv6,TCP,KERBEROS,TLS1.3-AES256-GCM,BE,pol-147,allow,16131681,13083362,353502,213628,458,33,27,5,9,62.56,7.45,0.58,,126.175.82.211,SERVFAIL,,,,,,pop-MUM,IN,Delhi,75.78875613,16.81500007,,,2,0.53,Enterprise-1G,108860,False,,gaming,0.82,False,dfee2e0a86014c3e9274881e12c40af7,proc-blr-03,12.121.234.104 -> 139.109.144.56 -> 133.242.74.87
f819e4fd-5ad6-40ca-83e0-b9d4a0c22b6e,policy_match,2025-08-22T02:28:00,2025-08-22T03:27:00,2025-08-22T03:27:27,dpi-blr-03,1.0,sub_867961e4,ACCT-629749,Individual,ENT-GLOBEX,True,r-94fad9,2025-08-22T02:28:00,2025-08-22T03:27:00,5G,bng-blr-3,228.23.101.45,22383,,pppoe-51a574,dhcp-e88110,3.210.217.184,32698,,8e:3b:c5:9c:8d:3f,Linux,Router,curl/8.0.1,224.55.155.190,60410,,cdn.stark.in,31133,AU,Sydney,nat-64acaa,214.106.26.171,20572,pool-16,cgn-10,IPv4,TCP,MQTT,TLS1.3-AES256-GCM,BE,pol-838,rate_limit,30205936,47866604,255371,16239,3588,27,29,5,11,84.37,3.58,0.41,,199.164.17.214,NOERROR,,,,,,pop-BLR,IN,Pune,74.36240931,22.64851972,,,2,0.61,Govt-500M,10019,True,,internet,0.98,True,5738d609aec7494abfbcfcf35eeaad21,proc-blr-03,3.210.217.184 -> 101.209.13.127 -> 224.55.155.190
8b9e37d4-273b-4e98-b622-7bef51ad615a,flow_log,2025-08-21T18:21:38,2025-08-21T19:08:38,2025-08-21T19:08:52,dpi-mumbai-01,1.0,sub_55ffa4e2,ACCT-351578,Individual,ENT-GLOBEX,True,r-e1b67d,2025-08-21T18:21:38,2025-08-21T19:08:38,5G,bng-del-4,228.85.137.135,14533,,pppoe-3e4dd0,dhcp-e227ec,204.4.220.37,63529,,b5:41:05:d4:a7:94,Android,Router,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),208.18.168.226,47020,,cdn.soylent.co,12830,UK,London,nat-d9490a,73.242.125.54,19751,pool-7,cgn-5,IPv6,TCP,HTTP2,TLS1.3-AES256-GCM,BE,pol-394,rate_limit,24521849,16022525,234628,341009,3479,49,11,6,2,83.27,1.86,0.06,,154.50.145.109,NOERROR,,,,,,pop-BLR,IN,Bangalore,74.53540824,27.83354768,botnet,,3,0.99,Govt-500M,172362,False,,gaming,0.64,False,e86e758a6ed44f3e9c2ebaec2a68abf1,proc-delhi-01,204.4.220.37 -> 174.96.247.248 -> 208.18.168.226
780dfa81-552b-44dc-a143-7d1af10b9401,policy_match,2025-08-22T06:04:24,2025-08-22T06:15:24,2025-08-22T06:15:28,dpi-mumbai-01,1.0,sub_ef9ebcb5,ACCT-656639,Individual,ENT-GLOBEX,True,r-17d53f,2025-08-22T06:04:24,2025-08-22T06:15:24,3G,bng-mum-2,185.65.75.35,40069,,pppoe-c4f492,dhcp-9feea8,157.78.115.235,34843,,f3:83:01:4b:b3:de,iOS,Router,curl/8.0.1,215.46.242.246,33487,,cdn.stark.in,48630,US,Delhi,nat-14622a,153.158.197.161,30523,pool-9,cgn-8,IPv4,QUIC,HTTP2,TLS1.3-AES256-GCM,BE,pol-328,rate_limit,31991615,4509537,407323,107379,834,29,25,7,0,66.93,12.82,1.32,,87.63.207.22,NOERROR,,,,,,pop-MUM,IN,Delhi,85.64635721,25.44310234,,,3,0.35,Retail-100M,68347,True,,streaming,0.72,True,7155c91264ed4f6caabd62b0e7c69f6b,proc-delhi-01,157.78.115.235 -> 159.248.9.32 -> 215.46.242.246
093b2c96-ef14-41c0-acff-e9fc5e462f5e,connection,2025-08-22T11:11:29,2025-08-22T11:52:29,2025-08-22T11:52:42,dpi-blr-03,1.0,sub_33f74601,ACCT-230654,Government,ENT-GLOBEX,True,r-62a9a7,2025-08-22T11:11:29,2025-08-22T11:52:29,5G,bng-mum-1,147.5.160.235,54441,,pppoe-c41259,dhcp-944b5d,44.234.77.119,51016,,e2:92:c0:cc:6f:01,Linux,Mobile,Mozilla/5.0 (Linux; Android 12),179.82.233.106,29723,,cdn.soylent.co,59037,AU,Delhi,nat-f7e007,198.230.51.29,7725,pool-19,cgn-10,IPv6,TCP,KERBEROS,TLS1.3-CHACHA20,BE,pol-516,rate_limit,31597787,8410442,313446,2522,1915,29,19,10,20,43.06,10.31,3.75,,64.111.122.36,NXDOMAIN,,,,,,pop-MUM,IN,Bangalore,71.35991627,24.50939478,,,3,0.3,Govt-500M,95318,False,,internet,0.57,True,860a62d4a81f4e2696a37d6844e3f052,proc-delhi-01,44.234.77.119 -> 157.109.110.111 -> 179.82.233.106
fac28320-d57c-4ee8-9d21-9d5bc8422fd7,flow_log,2025-08-22T12:23:37,2025-08-22T13:20:37,2025-08-22T13:20:42,dpi-mumbai-01,1.0,sub_a43291c0,ACCT-237827,Enterprise,ENT-GLOBEX,True,r-ad51ca,2025-08-22T12:23:37,2025-08-22T13:20:37,3G,bng-del-1,95.79.198.54,34703,,pppoe-0471bd,dhcp-47e041,200.222.68.9,53257,,30:2a:9a:2f:80:bc,iOS,Mobile,Mozilla/5.0 (Linux; Android 12),151.176.20.129,41592,,example.org,31082,AU,London,nat-6de252,31.111.102.85,31547,pool-17,cgn-2,IPv4,QUIC,HTTP2,TLS1.3-AES256-GCM,BE,pol-397,rate_limit,39353899,39038398,387725,359110,2545,49,1,0,8,59.61,3.38,3.03,,157.8.35.202,NXDOMAIN,,,,,,pop-DEL,IN,Bangalore,84.98381149,17.26148469,,,2,0.06,Govt-500M,323,True,,streaming,0.74,False,db2d21874932453a8b1e09da426db997,proc-delhi-01,200.222.68.9 -> 188.185.202.36 -> 151.176.20.129
72cd1fa5-b0b0-4846-821b-9dfddad2a980,connection,2025-08-20T20:34:00,2025-08-20T20:52:00,2025-08-20T20:52:05,dpi-blr-03,1.0,sub_4ec72eeb,ACCT-505356,Government,ENT-GLOBEX,True,r-4a4628,2025-08-20T20:34:00,2025-08-20T20:52:00,3G,bng-del-3,233.5.57.100,52800,,pppoe-5105f7,dhcp-ba6195,245.67.118.51,62640,,82:69:53:32:15:f6,Windows,Mobile,Mozilla/5.0 (Linux; Android 12),105.60.248.75,12423,,test.net,12548,IN,Mumbai,nat-6abb10,199.14.107.109,51422,pool-18,cgn-2,IPv4,QUIC,HTTP2,TLS1.3-CHACHA20,BE,pol-851,allow,11116046,33282373,91539,286746,1910,49,49,10,0,52.26,16.64,2.3,,30.92.106.111,SERVFAIL,,,,,,pop-BLR,IN,Bangalore,73.10492544,24.10633643,phishing,,3,0.07,Retail-100M,43634,True,,internet,0.52,True,92a34935879f447b90782520720a1a97,proc-blr-03,245.67.118.51 -> 194.104.210.45 -> 105.60.248.75
eda216fb-575f-47d3-8497-8f0dbf13857b,policy_match,2025-08-20T10:59:31,2025-08-20T11:07:31,2025-08-20T11:07:47,dpi-delhi-02,1.0,sub_3e27be57,ACCT-591258,Government,ENT-GLOBEX,True,r-04be98,2025-08-20T10:59:31,2025-08-20T11:07:31,5G,bng-blr-2,233.120.53.104,53042,,pppoe-7461cc,dhcp-4ed3d9,77.238.117.241,63565,,9f:42:cb:51:4a:a4,Android,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),199.75.83.21,36185,,cdn.soylent.co,17970,US,London,nat-1bba8b,164.206.112.166,14397,pool-20,cgn-9,IPv6,QUIC,MQTT,TLS1.3-AES256-GCM,EF,pol-431,allow,36141877,17804015,37371,121658,1417,23,30,9,3,83.25,2.82,1.06,,223.93.244.20,NOERROR,,,,,,pop-MUM,IN,Bangalore,75.45174586,20.08733362,,,1,0.81,Govt-500M,34652,True,,streaming,0.91,True,8ebaceb085314c34bd7a27eb8e457618,proc-blr-03,77.238.117.241 -> 215.236.173.251 -> 199.75.83.21
cf6c8962-9107-40ef-b879-4158cda6efcb,policy_match,2025-08-21T02:53:19,2025-08-21T03:06:19,2025-08-21T03:06:28,dpi-blr-03,1.0,sub_80cd4630,ACCT-445913,Enterprise,ENT-GLOBEX,True,r-9ad4fe,2025-08-21T02:53:19,2025-08-21T03:06:19,3G,bng-blr-2,176.226.146.237,43423,,pppoe-4af9c7,dhcp-63403c,37.81.126.118,21870,,8e:73:0f:31:ca:4e,Windows,Mobile,curl/8.0.1,20.238.147.76,9387,,example.org,59891,US,Sydney,nat-35008f,132.128.243.166,24897,pool-8,cgn-10,IPv4,UDP,HTTP2,TLS1.3-CHACHA20,EF,pol-679,rate_limit,35953303,12411196,366797,76002,977,39,5,8,1,84.22,9.14,3.58,,146.190.116.82,NOERROR,,,,,,pop-MUM,IN,Pune,85.03716897,17.26920156,,,0,0.95,Retail-100M,89878,True,,gaming,0.75,False,ce0d9f4913a54ebd8f7136ba17a1d3c1,proc-delhi-01,37.81.126.118 -> 74.135.150.164 -> 20.238.147.76
f892ccbb-25de-44ed-9e86-3b997ecb8956,connection,2025-08-22T01:38:07,2025-08-22T01:58:07,2025-08-22T01:58:15,dpi-blr-03,1.0,sub_06382fb2,ACCT-909546,Enterprise,ENT-GLOBEX,True,r-84a504,2025-08-22T01:38:07,2025-08-22T01:58:07,4G,bng-mum-5,18.18.131.121,16410,,pppoe-ee12aa,dhcp-3f774d,139.34.34.64,13222,,33:18:93:d7:db:83,Linux,Laptop,Mozilla/5.0 (Linux; Android 12),26.214.117.78,15859,,cdn.stark.in,36234,US,Sydney,nat-4335a8,191.178.8.199,27834,pool-18,cgn-3,IPv4,TCP,KERBEROS,TLS1.3-CHACHA20,BE,pol-740,rate_limit,25246895,38273470,469988,246697,2875,6,49,1,8,98.89,8.91,0.83,,219.22.51.178,NOERROR,,,,,,pop-MUM,IN,Delhi,75.25209285,20.11296349,,,1,0.72,Govt-500M,112707,True,,gaming,0.57,False,580a4e77ed454fe88e1db9a5b049456f,proc-delhi-01,139.34.34.64 -> 44.29.216.104 -> 26.214.117.78
55c3efa4-3bc8-400d-8603-a16378395185,policy_match,2025-08-22T11:15:52,2025-08-22T12:02:52,2025-08-22T12:03:04,dpi-blr-03,1.0,sub_83cea7e6,ACCT-644734,Individual,ENT-GLOBEX,True,r-0da07b,2025-08-22T11:15:52,2025-08-22T12:02:52,4G,bng-del-5,163.166.172.249,23138,,pppoe-a812ea,dhcp-a9eaf6,80.232.153.92,41933,,90:42:21:64:fc:d3,Windows,Laptop,Mozilla/5.0 (Linux; Android 12),128.95.138.148,23254,,example.org,24274,AU,Delhi,nat-f43c20,199.209.211.24,14097,pool-12,cgn-10,IPv6,TCP,KERBEROS,TLS1.3-CHACHA20,BE,pol-590,rate_limit,21267303,15783417,329607,177902,1246,21,34,8,9,64.92,5.28,2.9,,145.148.220.103,NOERROR,,,,,,pop-MUM,IN,Mumbai,80.74431873,16.19391912,,,2,0.34,Retail-100M,189180,False,,gaming,0.55,False,d657d1c355fe4a3d9d9c5dfa01c4b63d,proc-blr-03,80.232.153.92 -> 48.158.5.38 -> 128.95.138.148
c7c6508d-b0d1-4244-84c4-bea6a51cd435,flow_log,2025-08-20T21:01:35,2025-08-20T21:04:35,2025-08-20T21:05:00,dpi-mumbai-01,1.0,sub_cbe35770,ACCT-244755,Government,ENT-GLOBEX,True,r-fa05cc,2025-08-20T21:01:35,2025-08-20T21:04:35,3G,bng-mum-2,40.193.149.119,14880,,pppoe-cf3149,dhcp-ff4aaf,148.192.107.238,23245,,ae:64:60:fc:11:6a,Android,Mobile,Mozilla/5.0 (Linux; Android 12),124.147.33.111,4827,,cdn.soylent.co,30971,AU,London,nat-71341b,116.1.221.149,59260,pool-16,cgn-1,IPv4,UDP,KERBEROS,TLS1.3-CHACHA20,BE,pol-154,rate_limit,40919529,32419988,354204,438160,1551,22,13,2,1,32.79,9.94,2.74,,61.171.247.2,NXDOMAIN,,,,,,pop-DEL,IN,Bangalore,86.29902254,22.41743995,botnet,,3,0.34,Govt-500M,140498,False,,streaming,0.75,False,903434806d29430f8c49f93815676e4d,proc-delhi-01,148.192.107.238 -> 13.104.16.224 -> 124.147.33.111
970a1e4d-9335-4f5b-877c-a3fe7f7b6581,connection,2025-08-21T16:51:54,2025-08-21T17:42:54,2025-08-21T17:42:58,dpi-delhi-02,1.0,sub_cc20f4b2,ACCT-743796,Individual,ENT-GLOBEX,True,r-d80780,2025-08-21T16:51:54,2025-08-21T17:42:54,5G,bng-blr-4,126.216.189.196,49136,,pppoe-9606b0,dhcp-7e150d,46.105.12.237,30281,,61:41:38:af:16:a8,Windows,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),80.91.78.41,17901,,cdn.stark.in,28763,AU,Sydney,nat-f38b61,124.128.230.156,33407,pool-1,cgn-9,IPv4,QUIC,KERBEROS,TLS1.3-AES256-GCM,BE,pol-681,allow,4637421,39568516,176984,204915,1396,0,49,5,1,71.4,11.31,2.96,,170.73.211.242,NOERROR,,,,,,pop-DEL,IN,Pune,73.87035599,20.14925576,botnet,,0,0.54,Govt-500M,174812,False,,streaming,0.92,True,6697b75d2d554dc3887b403c8dd6b542,proc-delhi-01,46.105.12.237 -> 41.217.189.61 -> 80.91.78.41
a90a9f86-c483-4fc0-a4e5-6dbb179bc271,policy_match,2025-08-21T07:47:42,2025-08-21T08:07:42,2025-08-21T08:08:05,dpi-blr-03,1.0,sub_789cead7,ACCT-726178,Enterprise,ENT-GLOBEX,True,r-ca5c61,2025-08-21T07:47:42,2025-08-21T08:07:42,5G,bng-mum-1,222.237.216.156,19984,,pppoe-33ad7b,dhcp-125bea,188.201.211.16,20923,,c3:41:50:41:e7:86,Linux,Mobile,Mozilla/5.0 (Linux; Android 12),113.202.148.109,3863,,cdn.soylent.co,35521,UK,Delhi,nat-3ae228,112.232.245.185,52608,pool-18,cgn-3,IPv4,TCP,KERBEROS,TLS1.3-AES256-GCM,BE,pol-400,block,34675515,46870816,373351,114630,1996,15,49,10,0,79.35,12.4,2.34,,234.212.52.83,NOERROR,,,,,,pop-MUM,IN,Delhi,88.757117,21.82239626,,,0,0.86,Enterprise-1G,139536,True,,gaming,0.7,True,7ea89ab29eea44359b315b066af6bdd4,proc-delhi-01,188.201.211.16 -> 8.10.185.28 -> 113.202.148.109
0c594f62-ad57-40a6-b450-c27c59232300,flow_log,2025-08-22T09:59:16,2025-08-22T10:33:16,2025-08-22T10:33:44,dpi-delhi-02,1.0,sub_bd38672f,ACCT-146740,Government,ENT-GLOBEX,True,r-31a79b,2025-08-22T09:59:16,2025-08-22T10:33:16,3G,bng-blr-1,224.190.8.79,28069,,pppoe-21750f,dhcp-d4693c,191.193.182.167,11774,,f9:d4:d7:d7:03:20,Linux,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),238.13.183.212,27908,,cdn.soylent.co,10496,UK,Delhi,nat-716d4f,229.221.113.10,1688,pool-10,cgn-1,IPv4,UDP,HTTP2,TLS1.3-CHACHA20,BE,pol-661,block,48816103,37185243,75760,266842,3527,5,18,10,13,66.69,1.52,3.79,,107.63.71.206,SERVFAIL,,,,,,pop-MUM,IN,Mumbai,86.68828126,20.68046091,,,2,0.47,Enterprise-1G,128731,True,,streaming,0.57,True,7020a043024f46739ef1f14dff4e8f03,proc-blr-03,191.193.182.167 -> 107.182.118.11 -> 238.13.183.212
d4a70c2a-8e77-4e91-9b89-70e845415815,connection,2025-08-22T11:03:10,2025-08-22T11:06:10,2025-08-22T11:06:33,dpi-blr-03,1.0,sub_530f9fbe,ACCT-992426,Enterprise,ENT-GLOBEX,True,r-891c10,2025-08-22T11:03:10,2025-08-22T11:06:10,4G,bng-mum-2,52.105.192.167,19769,,pppoe-5e9695,dhcp-2307b3,105.82.32.83,23231,,17:2b:c4:b7:c1:42,iOS,Router,curl/8.0.1,115.154.112.7,15759,,example.org,37073,IN,Mumbai,nat-2764e1,72.166.241.48,59107,pool-5,cgn-7,IPv4,UDP,KERBEROS,TLS1.3-AES256-GCM,EF,pol-757,block,10439179,45969400,49157,365813,1578,13,16,9,17,67.11,3.96,0.24,,243.105.92.247,NOERROR,,,,,,pop-MUM,IN,Pune,87.73925026,24.88190689,,,1,0.79,Retail-100M,88852,True,,gaming,0.61,True,c187a3980f974eb1964669085f59e79c,proc-delhi-01,105.82.32.83 -> 70.164.143.65 -> 115.154.112.7
0ba48c70-2829-4dc2-99ef-c8757fb7a3bd,policy_match,2025-08-21T02:29:14,2025-08-21T03:23:14,2025-08-21T03:23:35,dpi-mumbai-01,1.0,sub_cfef2a64,ACCT-617298,Enterprise,ENT-GLOBEX,True,r-e08650,2025-08-21T02:29:14,2025-08-21T03:23:14,4G,bng-blr-1,70.118.190.160,39350,,pppoe-c51793,dhcp-a79def,56.184.188.183,6983,,89:23:bd:30:69:90,Windows,Mobile,Mozilla/5.0 (Linux; Android 12),116.114.17.212,3688,,cdn.soylent.co,45942,UK,Delhi,nat-a863d2,60.220.126.25,26415,pool-7,cgn-4,IPv4,QUIC,KERBEROS,TLS1.3-CHACHA20,BE,pol-689,rate_limit,11597467,11471092,226069,389308,184,48,3,6,1,35.36,7.93,0.99,,204.86.163.155,NOERROR,,,,,,pop-BLR,IN,Bangalore,85.55593894,19.79238445,botnet,,3,0.02,Enterprise-1G,199368,False,,streaming,0.7,True,568d76ff0cff49f9af3e1aabfe04d410,proc-blr-03,56.184.188.183 -> 160.13.115.236 -> 116.114.17.212
2c7fcd5d-384a-42c1-b677-69a08c40b042,flow_log,2025-08-20T15:27:45,2025-08-20T16:05:45,2025-08-20T16:05:54,dpi-mumbai-01,1.0,sub_fae24c31,ACCT-598574,Individual,ENT-GLOBEX,True,r-5e8df9,2025-08-20T15:27:45,2025-08-20T16:05:45,3G,bng-blr-5,61.39.187.236,47989,,pppoe-def599,dhcp-da9e1a,121.111.167.148,5654,,84:52:d2:3a:4e:67,Linux,Router,Mozilla/5.0 (Linux; Android 12),227.126.6.26,40392,,cdn.soylent.co,36365,UK,London,nat-ec5da7,78.218.133.212,57754,pool-13,cgn-4,IPv4,UDP,HTTP2,TLS1.3-AES256-GCM,EF,pol-789,block,2150480,25205482,117990,241176,2382,28,46,5,18,38.14,3.56,1.09,,253.152.72.159,NXDOMAIN,,,,,,pop-DEL,IN,Mumbai,71.0629354,25.14207811,,,1,0.51,Retail-100M,26028,True,,internet,0.65,False,e0f3678318d645b09b5345618bf5513c,proc-delhi-01,121.111.167.148 -> 41.232.182.33 -> 227.126.6.26
c5f67042-a535-4863-9c82-f72ff7641895,policy_match,2025-08-20T18:54:41,2025-08-20T19:21:41,2025-08-20T19:22:00,dpi-mumbai-01,1.0,sub_a3e10c17,ACCT-935564,Individual,ENT-GLOBEX,True,r-a60ac0,2025-08-20T18:54:41,2025-08-20T19:21:41,5G,bng-del-2,151.231.255.207,28563,,pppoe-780363,dhcp-e31bba,31.222.96.174,28343,,94:5e:c1:ef:d6:ae,Windows,Laptop,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5),21.57.226.193,5038,,cdn.stark.in,50213,IN,London,nat-2f1235,2.131.180.134,7567,pool-19,cgn-5,IPv6,UDP,KERBEROS,TLS1.3-CHACHA20,BE,pol-124,rate_limit,4209385,34592524,189152,446270,2546,27,50,10,4,75.09,16.66,3.4,,60.246.132.221,NOERROR,,,,,,pop-DEL,IN,Delhi,78.57504732,24.14757973,phishing,,2,0.17,Retail-100M,116617,True,,internet,0.6,False,5c5fe1d34bc743bba51d44f3f8d20c44,proc-mumbai-02,31.222.96.174 -> 31.133.246.7 -> 21.57.226.193
e26c3e9f-19bc-45a0-8652-87ea4bd63e5a,flow_log,2025-08-20T18:00:03,2025-08-20T18:08:03,2025-08-20T18:08:28,dpi-blr-03,1.0,sub_9397575e,ACCT-437457,Government,ENT-GLOBEX,True,r-c02ab8,2025-08-20T18:00:03,2025-08-20T18:08:03,5G,bng-del-5,138.92.163.72,52372,,pppoe-50988f,dhcp-0a267c,113.222.169.108,50300,,3d:1e:03:47:76:90,Android,Mobile,curl/8.0.1,3.92.185.44,55089,,test.net,16142,UK,London,nat-a6c542,155.6.62.175,47875,pool-7,cgn-9,IPv6,QUIC,HTTP2,TLS1.3-CHACHA20,BE,pol-714,rate_limit,40779330,19467567,17880,346897,1849,39,29,0,16,19.84,16.33,1.54,,143.42.150.147,NOERROR,,,,,,pop-MUM,IN,Mumbai,75.54507095,15.73168218,botnet,,1,0.74,Retail-100M,72212,False,,gaming,0.77,False,1e483f386f45489a84baae45aa7be86a,proc-mumbai-02,113.222.169.108 -> 39.219.137.63 -> 3.92.185.44
